ISTAT,TOPONIMO,COD_N,DEC,SIGLA,DCC,geometry
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2008/04/01-61,891593116
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2008/04/01-61,910277990
1272,Torino,"1,4",Residenziale - trasformazione,AT,2008/04/01-61,987540400
1272,Torino,"1,4",Residenziale - trasformazione,AT,2008/04/01-61,863923144
1272,Torino,"1,4",Residenziale - trasformazione,AT,2008/04/01-61,911976631
1272,Torino,"1,4",Residenziale - trasformazione,AT,2008/04/01-61,694206025
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2008/04/01-61,870296751
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2008/04/01-61,547633889
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2008/04/01-61,847334976
1272,Torino,"1,4",Residenziale - trasformazione,AT,2009/07/06-108,776383188
1272,Torino,"1,4",Residenziale - trasformazione,AT,2009/05/11-184,333882398
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2009/11/23-189,298997658
1272,Torino,"1,4",Residenziale - trasformazione,AT,2009/10/19-147 P,864280604
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/01/18-001 P,587934801
1272,Torino,"1,4",Residenziale - trasformazione,AT,2010/03/08-028 P,289315787
1272,Torino,"1,4",Residenziale - trasformazione,AT,2010/06/14-074 P,792242248
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/02/14-000 P (r_dcc),304719657
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/02/14-000 P (r_dcc),661974338
1272,Torino,"1,4",Residenziale - trasformazione,ATSC-5f,2010/09/20-120 P,401378813
1272,Torino,"1,4",Residenziale - trasformazione,ATSC-5f,2010/09/20-120 P,784791532
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/11/15-165 P,517709772
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/11/15-165 P,503526807
1272,Torino,"1,4",Residenziale - trasformazione,ZUTC2,2010/11/29-175 P,252983858
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/11/29-175 P,724417927
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/11/29-175 P,239656405
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2010/11/29-175 P,781323278
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/01/17-002 P (r_dcc),996504012
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/01/17-002 P (r_dcc),912752642
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/01/17-002 P (r_dcc),667699159
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/01/31-011 P,671206111
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/01/31-011 P,147513479
1272,Torino,"1,4",Residenziale - trasformazione,AT,2012/05/21-057,492441662
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,549362587
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,644263218
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,281171027
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,277677387
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,867893461
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,659313350
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,424388971
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,453401621
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,137179035
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,988993719
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,397965779
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,327167597
1272,Torino,"1,4",Residenziale - trasformazione,ZUT,2011/03/07-046 P,632738827
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/03/21-059 P,281454732
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/03/21-059 P,952019898
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/09/26-150 P,329464786
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/09/26-150 P,176004707
1272,Torino,"1,4",Residenziale - trasformazione,AT,2011/10/17-168 P,535546046
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/11/21-189 P,855348573
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/11/21-189 P,623251653
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/11/21-189 P,557951887
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/11/21-189 P,346381456
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2011/11/21-189 P,544744302
1272,Torino,"1,4",Residenziale - trasformazione,AT,2011/12/05-197 P,401508126
1272,Torino,"1,4",Residenziale - trasformazione,5g,2011/12/05-193 P,935116407
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2012/12/10-146 P,360299552
1272,Torino,"1,4",Residenziale - trasformazione,ZUTR,2012/12/10-146 P,713838022
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,222810726
1272,Torino,"2,1",Produttivo - consolidato,M2,2011/11/21-189 P,156131521
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,863490675
1272,Torino,"2,1",Produttivo - consolidato,M2,2010/11/08-151 P,822697311
1272,Torino,"2,1",Produttivo - consolidato,M2,2010/11/08-151 P,159249887
1272,Torino,"2,1",Produttivo - consolidato,M2,2012/06/04-065,780139141
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,116939740
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,239193424
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,608450326
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,229779179
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,841838350
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,681061178
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,852021730
1272,Torino,"2,1",Produttivo - consolidato,M2,2012/12/12-147 P,780932749
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,254248583
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,113610915
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,526458291
1272,Torino,"2,1",Produttivo - consolidato,M2,2009/10/26-164 P,728993143
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,445554650
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,272211575
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,609322475
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,587160263
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,306117695
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,120949353
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,313489300
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,566102711
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,193552643
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,329276686
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,725293908
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,256304077
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,654175159
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,347001135
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,218617131
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,684507399
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,216420720
1272,Torino,"2,1",Produttivo - consolidato,IN,2010/11/15-165 P,884624013
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,526259275
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,443894905
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,988416330
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,960824023
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,852394685
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,203987296
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,108389670
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,961790871
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,765465247
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,790719815
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,616229548
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,468149274
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,619562942
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,889749998
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,137264613
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,144374075
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,614167798
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,166774412
1272,Torino,"2,1",Produttivo - consolidato,M2,2011/02/28-035 P,595207242
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,652881765
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,517048925
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,317479646
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,300212750
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,450394560
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,543202737
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,856725165
1272,Torino,"2,1",Produttivo - consolidato,MP,2012/12/10-146 P,690132960
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,547707903
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,803893994
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,231653779
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,238297565
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,865652403
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,214181562
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,996647312
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,579535122
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,699826768
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,374752317
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,119393758
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,547649748
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,514587944
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,524452961
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,296804009
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,562198117
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,522820152
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,893600745
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,247114161
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,850165931
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,572164687
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,274971050
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,210232459
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,839021123
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,550677151
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,869300409
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,832236842
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,111625520
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,645289530
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,655210645
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,631902419
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,470615597
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,934988980
1272,Torino,"2,1",Produttivo - consolidato,IN,2010/04/12-044 P,179650800
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,447235446
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,420116338
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,877286017
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,364270165
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,838212999
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,936031906
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,351329480
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,675576815
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,578275740
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,362659885
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,553936054
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,412303072
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,901592985
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,543005637
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,605837104
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,422089651
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,985717621
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,362926428
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,414606013
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,971418244
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,939970834
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,365114414
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,858013966
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,957661773
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,438744196
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,267931155
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,796972658
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,770189924
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,285879446
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,306235655
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,700757470
1272,Torino,"2,1",Produttivo - consolidato,IN,2011/03/30-090 P,378657067
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,521383847
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,296601283
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,568864445
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,750917937
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,684961740
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,117696126
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,963640306
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,180456269
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,532190564
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,488105441
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,225734022
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,433778875
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,758642283
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,618503454
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,330454376
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,911918937
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,524848544
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,312835480
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,157277491
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,857008535
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,690731106
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,594050994
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,487034138
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,624821809
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,961966246
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,333931487
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,611715895
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,287256772
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,322724659
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,373685842
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,340375300
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,424914980
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,279326070
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,832240731
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,211254752
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,619254865
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,167570306
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,812531104
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,575064103
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,956235826
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,882854664
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,632601047
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,897237292
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,308936407
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,676659191
1272,Torino,"2,1",Produttivo - consolidato,M2,2008/04/01-61,127953112
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,438033243
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,875321858
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,125580098
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,494339206
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,408506703
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,309152042
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,719813742
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,266063758
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,367659574
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,496962689
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,636840997
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,353875122
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,421493460
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,202118967
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,963035169
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,498649048
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,908219732
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,518132063
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,801013634
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,632322388
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,205542923
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,647745598
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,953776431
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,275914290
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,275718896
1272,Torino,"2,1",Produttivo - consolidato,IN,2008/04/01-61,351740371
1272,Torino,"2,1",Produttivo - consolidato,IN,2011/02/09-000 P (r_dcc),208022421
1272,Torino,"2,1",Produttivo - consolidato,MP,2008/04/01-61,945975622
1272,Torino,"2,1",Produttivo - consolidato,IN,2010/04/12-044 P,771999249
1272,Torino,"2,1",Produttivo - consolidato,MP,2010/09/20-120 P,591972093
1272,Torino,"2,1",Produttivo - consolidato,MP,2010/09/20-120 P,548506600
1272,Torino,"2,1",Produttivo - consolidato,MP,2010/09/20-120 P,285436485
1272,Torino,"2,1",Produttivo - consolidato,MP,2010/09/20-120 P,366108498
1272,Torino,"2,1",Produttivo - consolidato,M2,2011/02/28-035 P,826848367
1272,Torino,"2,1",Produttivo - consolidato,IN,2011/03/30-090 P,222899478
1272,Torino,"2,1",Produttivo - consolidato,IN,2011/09/19-142 P,582575659
1272,Torino,"2,1",Produttivo - consolidato,M2,2011/11/21-189 P,620560835
1272,Torino,"2,1",Produttivo - consolidato,M2,2011/11/21-189 P,404267436
1272,Torino,"2,1",Produttivo - consolidato,MP,2011/12/05-194 P,342332191
1272,Torino,"2,1",Produttivo - consolidato,IN,2012/04/11-044 P,792714633
1272,Torino,"2,1",Produttivo - consolidato,M2,2012/12/12-147 P,621908459
1272,Torino,"2,1",Produttivo - consolidato,MP,2012/12/10-146 P,936982697
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,746658956
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,831242677
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,411423285
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,738423520
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,485440703
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,163708623
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,798249671
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,143193872
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,765751545
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,478968434
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,816725196
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,635787223
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,196132629
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2011/09/26-150 P,294757244
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,594352186
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,863497249
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,612365089
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,311557692
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2011/09/26-150 P,529812688
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,415070432
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2011/12/05-194 P,505207042
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,700265903
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,541454777
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,605337761
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,482836678
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,281909959
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,735838070
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,717879581
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,391466587
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2008/04/01-61,133554873
1272,Torino,"2,4",Produttivo - trasformazione,ZUTC3,2011/12/05-194 P,663211737
1272,Torino,"3,1",Terziario - consolidato,ZVPPETE,2008/04/01-61,322718874
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,786441901
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,233531819
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,972208411
1272,Torino,"3,1",Terziario - consolidato,CO,2008/04/01-61,104104326
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,993107477
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,541258460
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,849572141
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,904636573
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,221827079
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,892170694
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,332399533
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,116306814
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,404760219
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,276665871
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,810157423
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,426458828
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,303349784
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,263460382
1272,Torino,"3,1",Terziario - consolidato,CO,2008/04/01-61,191651215
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,857251607
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,494946454
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,622394342
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,398153040
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,520891251
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,984593467
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,599469421
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,358058976
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,949717241
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,603717810
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,397785141
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,420729504
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,750169595
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,151321905
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,822042509
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,577578331
1272,Torino,"3,1",Terziario - consolidato,TE,2008/04/01-61,672729775
1272,Torino,"3,1",Terziario - consolidato,CO,2008/04/01-61,905242167
